text	label
you re are only a hoe when you fuck him and think you re pregnant not when you party together	1
find one where be beat nathan moons head into the ice too ol andrew is straight trash as far as hockey	2
pussy heels haha	1
onlife yal niggas funny man lol lonnie was suppose to get out of that bitch after he was up a band smh	1
what she means is shes a fat bitch	1
those hoes aint loyal	1
follow the system and you ll practically be swimming in pussy	1
you re just a pussy	1
hey it works most people hate me for it but as long as i m still happy they can bitch all they want	1
a beam of light descended from the heavens a loud voice said fuck her right in the pussy many lives were changed that day	1
if you ain t with someone you can still sleep around be a hoe and not the cheatin	1
must have run out of brownies	2
we should change that to bitch about everything for example my girlfriend don t like the crew i hang with she bae	1
it s yo fault taking a nig out everyday	1
practically anything that s colored red often contain red pigments extracted from the female coccus costa or cochineal insect	2
just like a velcro headed moon cricket to say fucking jungle bunny	1
night jigaboo	2
great gif got a source url for	2
put your tits away you ginger arnt u like isn t it past you bed time fuck off bitch	1
we got except eric holder gave them the beaners kill americans guess he is race blind	0
so six martinis before passing out on the couch after watching euro trash into the wee hours got it	1
superman dat hoe no watch me uuuuuuuuuu	1
i think its about whites trying to be the most blackish what we in socal call wiggers liberals democrats	2
bitch please i m a stud	1
i didn t tag you negro lol	1
starve bitch	1
got me blushin like drake bitch az lol	1
s o the fat bitches who ride dick with a t shirt on	1
i d give that hoe the finger everyday at work until i get fired for it	1
you watching this trash	2
the redskins are doing pretty good this year	2
trash of the cowboys beat the redskins twice last year	2
no you threatened us bitch don t try to make it what it s not	1
nah they let french montana spit trash at will	2
porn stars are acceptable bro im was talking about these air mattress hoes lol	1
yes i love the hair on her pussy lol	1
at least late tho cuz adrenaline and emotion gonna carry them bitches until halftime	1
best o lineman is a rookie it s him and a bunch of retards i wouldn t trust with a potato gun	1
zactly after joique pounds that bitch bring in reggie for the gaping holes that will inevitably appear	1
i m gonna nip you right in the bud	2
we just gotta have a red headed afrotino asian albino autistic branch davidian hermaphrodite on the avengers	1
brah falls out white bitches crazy	1
he actually good lol don t hoe him but i mean that s some road to glory shit gt go to northern illinois undefeated amp heisman	1
yeah lil nigga i was homecoming king and still been getting bad bitches as u see	1
i m off whenever i feel like it i m off til monday and you put in your two weeks flip them the bird mannn	2
ain t like i have anything to do bitch boy lol	1
texans d st won t play the redskins again this year	2
too pretty not to pretty jeezus my redneck education is showing	2
yea ho	2
hahahahahahah hook nose faggot can t get pussy sucks at hockey nhl	1
faggot	0
cuz ur a sellout bitch fag	1
sometimes a good hoe fire needs some rocephin too before it ll go out	1
y all ain t gots no colored folk on da show i tinks dats be racist and shit thetoddshow	1
fags	0
very wrong lmao this bitch literally tried to swallow someone in this movie	1
sexy bitch	1
oh yea i forgot u decided to have math a hoe instead of football my bad	1
yo ugly ass eyes havin ass bitch	1
i m not gone see your baby monkey lil ass anyway funky ass	1
your dad is genuine happy guy because his kids aren t niggers though jimmy is my nigga eva	0
that bitch gonna get a rug burn	1
you just started a whole other situation you dumb asa cunt	1
you re such a darkie	1
he gotta be colored	1
just because some moist bint lobbed a sword at you you think you re some la de da king	2
hell was lucky to have gravel dirt roads were a bitch	1
this this this pack it up and head to nyc please enjoy being called a hick for a few years come home humbled plans	2
pussy	1
woahh ahha i remember her from charlie and the chocolate factory who do you think killed lucy i think it was abby	2
there is a special time and place for decaf coffee never and in the trash my family s motto about their java habits	2
i believe that you fuckin can punk nigga bitch	0
hell yea went from i love you to fuck you and that basic bitch	1
wha me i m just waiting for showtime to bring back queer as folk	2
nigga what u talkn bout tell them hoes get on they dj unk shit if they ain t sucking walk it out	1
i know how you feel i never thought i d see the sox win in my lifetime hope you can use ant s yankees hook up to see a game	2
early bird gets the worm tomcat	2
your still a little pussy tomcat	1
amp had me so high off the monkey nutts yesterday nbs	1
lil b already to puff for the hoes	1
dude your fucking gay you made a twitter just to mock me fucking lowlife	1
it s fucking real retard holy fuck can you not read my tweets fucktard	1
i don t look like white trash i m not pregnant and gtfo i have hella gas so say something	1
bitch you watch your fucking mouth you dirty whore i swear to god that s a thin line	0
uh i think his mom loves him you fucking retard i m sure your gunna be so successful emilie we all believe	1
stfu you stupid bitch like leave us alone no one gives a fuck about you bruh just block her we re good	1
i have something that you don t bitch always remember that	1
okay bitch tomorrow in the principals office be there	1
you know pens for school to cut all them bitches	1
intended to get pics but didn t have time must be a mud race event here this weekend is like a redneck convoy out there	2
yall trash but cold	1
trash what	2
that bitch done have it to u on sunday my nigga	0
it was the address to her job so the jokes on you bitch ha	1
no matter how much you bitch and complain america is in better shape to how obama found it period	1
sorry i missed that you mean where i live is disgusting or that that muzzies in the uk r disgusting or both have a great sun	2
lol you can only get in at eden when you re all the bitches there are fat	1
bitch smd	1
hey bitch imy	1
i swear i can t do shit right now but i m down to get into something tonight if u are nig	1
well i already got some lol but i m bout to hop in the shower and eat something real quick then i ll be on my way nig	1
clam it	2
saw that there s a slope to the wire that enough for a zip line businessopportunity	2
if somehow u didn t already go i m down nig	1
oh see cher see what your particular brand vitriol creates a boy who thinks it s ok to call a woman a cunt libtard	1
have fun losing tonight bitch	1
your talking to every hick in san antonio i ride with a big in the console	1
as in throw birds with long pointy beaks at you	2
ch burashka sure gets to be a nit picky russian monkey bear thing sometimes doesn t he	2
i m just saying it s not like you were up against a bird eating spider or something bet coulda done it	2
nah gurl this pussy private	1
ima fill ur clam out	2
he s just a cunt and nobody likes him he should choke on shit	1
bitch again	1
just learn d dance nuh cuz u know after carnival we like to pick up months old yardie ting lol	2
shutup thirsty hoe	1
nah lemme chill i love the bitches	1
fucking faggot	0
let s go see the wolverine hoe	1
nigor	2
of course bitch i kinda wanna attempt to play madden tho	1
not in florida retard	1
every is so over the bigass bitches	1
that old cunt needs to sit down	1
fuck her right in the pussy	1
nigger	1
uhh messi trash and im flattered but what was the games scorre	2
bitch wea ur clothes	1
not no but hell no when blk stop sayin nigger i will what they can have i can have this is america	0
